id,values
29224,-0.6
29225,-1.3
29226,-2.6
29227,15.1
29228,-4.0
29229,15.1
29230,15.3
29231,-4.6
29232,-4.7
29233,-5.6
29234,-5.9
29235,-6.1
29236,-7.3
29237,-7.9
29238,-8.2
29239,-8.3
29240,10.9
29241,-8.2
29242,-5.6
29243,16.7
29244,-2.6
29245,-2.2
29246,-2.2
29247,-2.0
29248,-1.4
29249,-2.5
29250,-3.4
29251,-4.0
29252,-4.1
29253,-4.2
29254,-4.6
29255,-5.0
29256,13.9
29257,13.3
29258,-6.3
29259,-6.7
29260,12.6
29261,-7.4
29262,11.0
29263,-8.5
29264,-9.5
29265,-9.6
29266,-7.4
29267,-5.8
29268,-4.3
29269,-3.7
29270,-3.3
29271,-3.5
29272,-3.0
29273,-3.3
29274,-5.0
29275,-6.7
29276,-7.6
29277,-8.8
29278,-9.1
29279,-9.3
29280,-9.1
29281,-8.2
29282,-8.4
29283,11.0
29284,9.3
29285,-9.9
29286,-8.8
29287,-7.0
29288,12.4
29289,-5.9
29290,-3.4
29291,-3.1
29292,-3.1
29293,-2.3
29294,-1.2
29295,-0.1
29296,-0.6
29297,0.1
29298,-0.2
29299,18.8
29300,0.8
29301,0.0
29302,-0.5
29303,-0.4
29304,18.7
29305,-0.5
29306,-0.1
29307,0.1
29308,0.2
29309,0.4
29310,19.9
29311,0.5
29312,1.3
29313,1.0
29314,2.2
29315,23.0
29316,3.6
29317,23.6
29318,4.0
29319,24.2
29320,24.2
29321,4.7
29322,3.9
29323,4.2
29324,3.8
29325,21.3
29326,20.9
29327,1.4
29328,1.2
29329,20.5
29330,21.4
29331,3.3
29332,3.3
29333,3.3
29334,4.0
29335,23.5
29336,4.3
29337,4.5
29338,4.4
29339,5.2
29340,6.7
29341,6.9
29342,26.5
29343,7.7
29344,8.7
29345,9.0
29346,8.1
29347,7.9
29348,7.8
29349,7.7
29350,26.6
29351,7.8
29352,7.5
29353,26.7
29354,26.7
29355,7.8
29356,8.5
29357,7.8
29358,7.8
29359,7.9
29360,8.2
29361,8.3
29362,8.6
29363,10.2
29364,10.4
29365,11.6
29366,13.2
29367,9.6
29368,8.6
29369,9.1
29370,9.2
29371,28.8
29372,8.6
29373,9.8
29374,28.6
29375,9.1
29376,9.2
29377,9.3
29378,7.6
29379,9.9
29380,9.1
29381,8.6
29382,27.6
29383,27.1
29384,7.3
29385,7.3
29386,8.6
29387,9.2
29388,9.9
29389,10.9
29390,30.1
29391,10.4
29392,10.2
29393,9.1
29394,8.6
29395,27.4
29396,27.3
29397,7.0
29398,7.0
29399,6.3
29400,6.2
29401,5.7
29402,5.7
29403,5.4
29404,24.7
29405,25.3
29406,6.2
29407,6.2
29408,5.6
29409,5.4
29410,25.8
29411,26.8
29412,26.7
29413,7.7
29414,7.0
29415,27.3
29416,7.6
29417,6.5
29418,5.7
29419,5.1
29420,4.5
29421,4.2
29422,3.7
29423,3.5
29424,3.2
29425,3.4
29426,23.5
29427,22.9
29428,22.6
29429,2.9
29430,1.3
29431,0.7
29432,1.2
29433,1.2
29434,1.2
29435,1.8
29436,1.8
29437,2.6
29438,22.7
29439,4.1
29440,4.7
29441,4.2
29442,23.0
29443,3.0
29444,21.9
29445,2.6
29446,2.3
29447,21.2
29448,21.4
29449,21.2
29450,1.4
29451,2.3
29452,1.9
29453,1.6
29454,2.1
29455,2.4
29456,21.8
29457,2.8
29458,3.2
29459,3.7
29460,24.3
29461,4.9
29462,24.3
29463,25.3
29464,6.3
29465,5.6
29466,4.6
29467,2.4
29468,21.7
29469,2.2
29470,22.7
29471,3.6
29472,3.0
29473,3.5
29474,22.3
29475,2.5
29476,2.1
29477,2.3
29478,21.0
29479,1.2
29480,1.8
29481,21.8
29482,3.4
29483,23.6
29484,5.2
29485,5.6
29486,6.2
29487,24.5
29488,22.7
29489,2.8
29490,2.5
29491,21.8
29492,2.7
29493,2.9
29494,3.2
29495,3.1
29496,3.5
29497,3.4
29498,3.6
29499,4.1
29500,3.6
29501,3.5
29502,3.5
29503,3.0
29504,2.9
29505,2.5
29506,2.7
29507,3.0
29508,4.2
29509,4.3
29510,23.5
29511,4.4
29512,3.5
29513,0.4
29514,0.2
29515,-0.8
29516,-1.7
29517,17.2
29518,-2.3
29519,-2.2
29520,-1.9
29521,-2.1
29522,-2.3
29523,-2.1
29524,-2.0
29525,-2.3
29526,16.7
29527,16.4
29528,-2.5
29529,-1.9
29530,-0.4
29531,-0.3
29532,0.3
29533,0.8
29534,1.0
29535,1.1
29536,1.2
29537,-0.1
29538,-0.8
29539,-1.3
29540,18.0
29541,18.3
29542,-1.2
29543,-1.4
29544,18.2
29545,-2.2
29546,-3.1
29547,-3.0
29548,-2.8
29549,-2.8
29550,-3.3
29551,-3.5
29552,-4.0
29553,-3.4
29554,-1.2
29555,-0.8
29556,-0.4
29557,0.0
29558,0.3
29559,20.3
29560,0.7
29561,0.7
29562,19.2
29563,17.7
29564,-2.3
29565,16.9
29566,-2.3
29567,-2.7
29568,-2.9
29569,-2.9
29570,16.2
29571,16.1
29572,-3.6
29573,-3.1
29574,-3.1
29575,-2.5
29576,-2.2
29577,-2.1
29578,-1.1
29579,-0.7
29580,18.9
29581,0.0
29582,0.5
29583,0.9
29584,1.5
29585,1.3
29586,0.8
29587,19.8
29588,0.5
29589,0.7
29590,0.4
29591,-0.8
29592,18.0
29593,-0.9
29594,-1.0
29595,18.4
29596,-0.9
29597,-0.9
29598,19.1
29599,0.1
29600,-0.2
29601,0.1
29602,19.6
29603,0.7
29604,0.7
29605,0.7
29606,1.2
29607,2.4
29608,3.0
29609,3.2
29610,3.8
29611,4.4
29612,4.4
29613,4.2
29614,4.3
29615,23.1
29616,3.8
29617,3.3
29618,2.8
29619,2.4
29620,2.3
29621,2.0
29622,2.1
29623,1.8
29624,1.4
29625,0.8
29626,0.2
29627,1.2
29628,2.6
29629,2.8
29630,3.3
29631,5.0
29632,5.3
29633,4.8
29634,23.2
29635,3.2
29636,2.5
29637,22.1
29638,2.0
29639,1.8
29640,21.4
29641,21.4
29642,21.4
29643,21.4
29644,1.9
29645,1.8
29646,1.5
29647,1.3
29648,1.2
29649,21.2
29650,3.0
29651,5.9
29652,6.6
29653,25.3
29654,7.0
29655,7.3
29656,8.4
29657,8.3
29658,6.9
29659,4.1
29660,4.2
29661,4.0
29662,4.3
29663,22.9
29664,23.3
29665,24.2
29666,4.8
29667,5.1
29668,5.0
29669,4.5
29670,4.1
29671,4.3
29672,3.6
29673,22.8
29674,3.3
29675,3.2
29676,2.8
29677,2.3
29678,-0.7
29679,-2.0
29680,-2.5
29681,-2.1
29682,-2.2
29683,-2.6
29684,-3.2
29685,-4.2
29686,14.9
29687,15.0
29688,-4.2
29689,-4.7
29690,-5.5
29691,-5.9
29692,-6.1
29693,-6.0
29694,-6.1
29695,12.9
29696,12.9
29697,-5.9
29698,14.2
29699,-3.9
29700,-3.6
29701,-2.8
29702,-2.5
29703,-2.2
29704,-2.2
29705,-1.9
29706,-2.2
29707,-2.5
29708,-2.1
29709,-1.2
29710,-1.2
29711,-1.2
29712,-0.5
29713,-0.7
29714,0.0
29715,18.8
29716,-0.5
29717,0.0
29718,-0.1
29719,0.1
29720,0.7
29721,0.9
29722,1.0
29723,1.9
29724,2.7
29725,3.5
29726,4.4
29727,4.5
29728,4.7
29729,4.9
29730,23.5
29731,3.2
29732,2.8
29733,2.2
29734,1.4
29735,-0.1
29736,17.3
29737,-3.3
29738,17.3
29739,17.4
29740,-4.5
29741,14.4
29742,14.5
29743,14.3
29744,13.8
29745,-5.6
29746,-5.2
29747,-4.8
29748,-4.6
29749,-4.0
29750,-3.3
29751,-2.9
29752,-3.0
29753,-2.9
29754,16.4
29755,-3.4
29756,-0.2
29757,2.7
29758,20.6
29759,4.5
29760,23.7
29761,4.2
29762,4.3
29763,3.5
29764,3.6
29765,3.7
29766,4.0
29767,3.8
29768,3.2
29769,3.9
29770,3.9
29771,4.8
29772,5.0
29773,24.8
29774,3.8
29775,3.5
29776,-0.4
29777,-0.2
29778,0.4
29779,0.7
29780,0.2
29781,-0.6
29782,-2.0
29783,16.1
29784,-3.9
29785,-4.6
29786,14.1
29787,-5.4
29788,14.0
29789,-5.8
29790,-6.1
29791,-6.3
29792,-7.0
29793,-7.4
29794,-7.5
29795,-7.0
29796,-6.0
29797,-5.7
29798,-5.2
29799,14.1
29800,14.8
29801,-5.5
29802,13.2
29803,-6.6
29804,-6.9
29805,12.2
29806,-7.2
29807,-7.4
29808,-7.2
29809,-7.2
29810,-8.0
29811,-7.8
29812,-8.0
29813,-7.8
29814,-7.1
29815,-6.5
29816,-6.2
29817,-5.6
29818,-5.0
29819,-3.2
29820,16.1
29821,-3.0
29822,-2.2
29823,-2.1
29824,17.8
29825,-1.1
29826,-1.8
29827,-2.6
29828,-2.1
29829,-1.5
29830,-1.3
29831,-1.5
29832,-1.5
29833,-1.4
29834,-1.5
29835,18.1
29836,-1.2
29837,-1.2
29838,-1.4
29839,-1.7
29840,-2.8
29841,-2.8
29842,-2.2
29843,-2.1
29844,-2.0
29845,-1.8
29846,-2.1
29847,-3.1
29848,16.5
29849,-4.1
29850,-3.6
29851,15.5
29852,15.1
29853,-4.3
29854,-4.5
29855,-4.8
29856,-5.4
29857,-5.6
29858,-6.0
29859,-6.4
29860,-6.3
29861,-6.2
29862,12.5
29863,-6.8
29864,-7.0
29865,-6.4
29866,-5.4
29867,-4.8
29868,-4.0
29869,-4.0
29870,-4.2
29871,-3.7
29872,15.7
29873,-3.6
29874,15.0
29875,-4.7
29876,-4.7
29877,-4.9
29878,-5.0
29879,-5.1
29880,-5.1
29881,-5.2
29882,-4.8
29883,-5.0
29884,-5.4
29885,13.1
29886,-6.8
29887,-7.5
29888,-8.9
29889,-8.8
29890,-8.2
29891,-7.3
29892,13.2
29893,-5.3
29894,-4.5
29895,-4.1
29896,15.2
29897,-4.1
29898,-4.7
29899,-5.2
29900,-5.6
29901,-5.8
29902,-6.3
29903,-6.5
29904,-6.7
29905,-6.8
29906,-5.8
29907,13.6
29908,-5.8
29909,-6.3
29910,-6.8
29911,-7.1
29912,-7.1
29913,-7.0
29914,-7.0
29915,-6.2
29916,-5.8
29917,-5.6
29918,-5.6
29919,-5.7
29920,-6.3
29921,-6.0
29922,-6.2
29923,-7.3
29924,-7.6
29925,-7.8
29926,-7.9
29927,-8.1
29928,-8.6
29929,10.6
29930,10.6
29931,-8.2
29932,11.0
29933,11.1
29934,-8.1
29935,-7.9
29936,-7.6
29937,-7.1
29938,-6.5
29939,-5.8
29940,13.6
29941,-5.6
29942,-5.4
29943,-5.3
29944,-5.2
29945,-5.2
29946,-5.1
29947,14.1
29948,-5.5
29949,13.8
29950,-6.1
29951,-6.2
29952,-6.1
29953,-6.2
29954,-6.1
29955,13.1
29956,-6.4
29957,-6.3
29958,-6.6
29959,-6.7
29960,-6.8
29961,13.0
29962,-5.2
29963,16.6
29964,15.3
29965,-3.4
29966,-2.0
29967,-2.9
29968,-3.0
29969,-3.2
29970,-4.3
29971,-4.1
29972,15.1
29973,-4.8
29974,15.3
29975,-3.4
29976,-3.1
29977,-2.5
29978,-1.8
29979,17.7
29980,-2.3
29981,16.6
29982,-2.4
29983,-2.3
29984,-2.0
29985,-1.1
29986,-1.1
29987,19.1
29988,20.5
29989,0.1
29990,0.7
29991,20.4
29992,1.0
29993,-0.6
29994,-1.1
29995,-1.6
29996,-1.1
29997,-1.3
29998,-1.5
29999,-2.5
30000,-3.1
30001,-3.3
30002,-3.5
30003,15.4
30004,-4.0
30005,-3.9
30006,15.0
30007,-4.1
30008,-3.7
30009,16.7
30010,-1.0
30011,0.5
30012,1.7
30013,2.1
30014,4.2
30015,4.5
30016,4.7
30017,3.4
30018,3.3
30019,1.5
30020,0.6
30021,1.7
30022,21.5
30023,2.8
30024,3.4
30025,3.1
30026,3.3
30027,3.8
30028,3.6
30029,22.4
30030,21.2
30031,21.2
30032,2.1
30033,2.5
30034,2.4
30035,2.4
30036,22.0
30037,4.5
30038,5.4
30039,4.4
30040,4.8
30041,5.1
30042,3.1
30043,2.5
30044,2.9
30045,3.5
30046,22.4
30047,3.5
30048,4.6
30049,5.1
30050,22.8
30051,4.9
30052,4.7
30053,23.0
30054,2.8
30055,3.0
30056,23.1
30057,4.6
30058,4.1
30059,6.3
30060,6.6
30061,7.1
30062,7.5
30063,8.3
30064,8.1
30065,8.4
30066,7.0
30067,6.0
30068,5.8
30069,6.2
30070,26.1
30071,6.9
30072,6.8
30073,6.7
30074,6.3
30075,5.9
30076,5.7
30077,5.3
30078,5.0
30079,5.0
30080,5.3
30081,6.8
30082,7.7
30083,8.0
30084,8.9
30085,9.8
30086,9.7
30087,8.9
30088,8.1
30089,7.9
30090,7.0
30091,5.2
30092,4.6
30093,5.0
30094,24.9
30095,22.6
30096,2.4
30097,2.4
30098,1.9
30099,1.4
30100,20.2
30101,0.2
30102,-0.2
30103,18.5
30104,-1.2
30105,18.5
30106,-0.2
30107,0.8
30108,21.0
30109,2.3
30110,3.1
30111,23.2
30112,4.6
30113,5.1
30114,5.0
30115,3.2
30116,1.8
30117,1.9
30118,2.8
30119,3.0
30120,23.4
30121,4.4
30122,4.3
30123,4.1
30124,3.9
30125,23.2
30126,3.4
30127,3.3
30128,22.4
30129,3.8
30130,4.5
30131,5.3
30132,6.3
30133,6.0
30134,4.9
30135,1.2
30136,19.4
30137,-0.2
30138,0.1
30139,-0.3
30140,-0.4
30141,-0.3
30142,-0.4
30143,-0.5
30144,-0.4
30145,18.9
30146,19.0
30147,19.0
30148,-0.3
30149,0.1
30150,18.7
30151,-0.6
30152,-0.7
30153,0.2
30154,1.2
30155,2.0
30156,2.5
30157,3.2
30158,4.0
30159,4.5
30160,5.8
30161,6.0
30162,6.2
30163,5.3
30164,5.7
30165,5.0
30166,25.0
30167,5.7
30168,6.1
30169,6.2
30170,25.5
30171,7.2
30172,6.0
30173,5.6
30174,25.4
30175,25.9
30176,7.0
30177,8.0
30178,9.2
30179,10.9
30180,30.2
30181,30.7
30182,12.8
30183,13.5
30184,14.0
30185,33.5
30186,14.2
30187,12.5
30188,30.2
30189,11.3
30190,30.9
30191,11.6
30192,11.5
30193,11.2
30194,11.2
30195,10.4
30196,29.1
30197,9.8
30198,29.2
30199,10.0
30200,10.4
30201,30.9
30202,12.9
30203,13.1
30204,13.6
30205,13.7
30206,14.1
30207,14.4
30208,33.4
30209,13.6
30210,12.2
30211,9.9
30212,8.8
30213,8.6
30214,8.0
30215,7.5
30216,7.6
30217,7.1
30218,7.1
30219,7.1
30220,7.1
30221,7.0
30222,6.5
30223,6.4
30224,5.7
30225,6.1
30226,6.5
30227,6.8
30228,7.8
30229,8.8
30230,28.7
30231,29.6
30232,10.7
30233,10.6
30234,29.5
30235,28.8
30236,27.4
30237,27.0
30238,7.2
30239,26.8
30240,7.7
30241,7.4
30242,6.8
30243,6.0
30244,24.8
30245,24.4
30246,4.9
30247,24.1
30248,4.3
30249,4.1
30250,4.8
30251,5.7
30252,6.9
30253,7.1
30254,7.5
30255,8.0
30256,8.2
30257,7.9
30258,7.2
30259,4.8
30260,2.9
30261,1.3
30262,1.4
30263,1.0
30264,0.8
30265,0.8
30266,0.6
30267,0.4
30268,1.5
30269,20.2
30270,1.1
30271,1.5
30272,2.0
30273,4.2
30274,5.3
30275,5.9
30276,26.3
30277,7.6
30278,27.5
30279,9.1
30280,10.0
30281,10.4
30282,10.4
30283,9.0
30284,8.3
30285,7.9
30286,7.9
30287,27.6
30288,27.5
30289,8.9
30290,9.6
30291,9.5
30292,8.9
30293,28.5
30294,9.4
30295,10.1
30296,10.0
30297,11.2
30298,13.0
30299,33.4
30300,14.4
30301,14.9
30302,15.8
30303,16.1
30304,15.5
30305,14.3
30306,13.5
30307,11.7
30308,29.4
30309,10.5
30310,30.5
30311,11.8
30312,11.7
30313,30.5
30314,10.9
30315,10.0
30316,10.4
30317,9.7
30318,11.3
30319,10.1
30320,10.8
30321,12.8
30322,13.9
30323,14.5
30324,15.3
30325,15.8
30326,16.5
30327,36.2
30328,17.2
30329,17.3
30330,36.1
30331,33.0
30332,10.9
30333,11.1
30334,10.9
30335,9.4
30336,28.8
30337,28.1
30338,28.9
30339,8.2
30340,7.8
30341,6.2
30342,6.8
30343,5.5
30344,25.1
30345,6.6
30346,8.4
30347,9.5
30348,10.1
30349,10.6
30350,11.7
30351,12.2
30352,11.8
30353,11.6
30354,11.2
30355,9.8
30356,7.6
30357,7.4
30358,6.8
30359,6.9
30360,6.4
30361,7.3
30362,6.6
30363,5.9
30364,6.6
30365,6.9
30366,7.2
30367,26.1
30368,8.2
30369,11.1
30370,11.2
30371,10.7
30372,10.5
30373,11.4
30374,12.4
30375,13.3
30376,32.9
30377,32.2
30378,12.2
30379,10.5
30380,28.9
30381,9.7
30382,9.0
30383,8.4
30384,8.9
30385,9.0
30386,8.2
30387,26.4
30388,25.9
30389,26.0
30390,6.4
30391,24.8
30392,24.8
30393,4.9
30394,3.7
30395,22.4
30396,2.3
30397,21.1
30398,0.7
30399,1.9
30400,21.0
30401,1.2
30402,2.0
30403,2.2
30404,1.7
30405,1.2
30406,19.2
30407,17.9
30408,-1.8
30409,-2.9
30410,-3.8
30411,-4.5
30412,14.3
30413,-5.5
30414,-6.0
30415,-6.4
30416,-6.1
30417,-4.7
30418,-3.9
30419,-2.7
30420,-1.0
30421,0.2
30422,1.7
30423,2.6
30424,3.0
30425,3.3
30426,3.2
30427,1.7
30428,0.3
30429,0.3
30430,0.3
30431,-0.2
30432,19.9
30433,0.5
30434,-0.2
30435,-0.2
30436,0.0
30437,0.0
30438,-0.4
30439,-0.6
30440,1.4
30441,4.4
30442,5.4
30443,26.0
30444,26.4
30445,7.5
30446,7.9
30447,9.2
30448,8.9
30449,8.6
30450,7.9
30451,7.1
30452,6.8
30453,26.3
30454,26.7
30455,7.1
30456,6.8
30457,25.7
30458,25.6
30459,5.7
30460,5.6
30461,5.0
30462,3.5
30463,2.8
30464,2.5
30465,4.9
30466,26.5
30467,7.8
30468,27.9
30469,8.7
30470,10.0
30471,29.9
30472,11.0
30473,10.6
30474,9.6
30475,8.4
30476,25.8
30477,24.6
30478,24.8
30479,6.1
30480,5.8
30481,5.7
30482,5.8
30483,5.5
30484,6.5
30485,7.0
30486,7.1
30487,7.0
30488,7.9
30489,29.4
30490,31.2
30491,31.3
30492,12.8
30493,13.4
30494,33.7
30495,14.8
30496,34.5
30497,15.4
30498,34.2
30499,13.4
30500,11.8
30501,12.0
30502,12.2
30503,30.4
30504,11.5
30505,11.6
30506,10.4
30507,9.4
30508,9.1
30509,9.4
30510,29.0
30511,9.4
30512,9.1
30513,28.7
30514,10.0
30515,10.2
30516,11.1
30517,11.8
30518,10.6
30519,9.1
30520,11.1
30521,8.3
30522,6.4
30523,4.9
30524,4.0
30525,1.9
30526,20.2
30527,0.4
30528,0.2
30529,0.2
30530,-0.2
30531,-0.4
30532,-0.5
30533,-0.7
30534,0.9
30535,1.2
30536,2.4
30537,23.9
30538,6.2
30539,7.5
30540,9.3
30541,9.7
30542,9.8
30543,10.1
30544,9.6
30545,29.4
30546,10.8
30547,9.8
30548,7.4
30549,3.0
30550,0.3
30551,-0.6
30552,18.6
30553,18.5
30554,-1.5
30555,-1.9
30556,-2.4
30557,16.0
30558,-3.9
30559,-4.2
30560,-4.9
30561,-4.8
30562,14.6
30563,-4.1
30564,-3.5
30565,-2.9
30566,-1.6
30567,-0.7
30568,0.0
30569,-0.4
30570,-1.0
30571,-1.8
30572,-2.3
30573,-2.8
30574,16.3
30575,16.0
30576,-3.2
30577,-3.3
30578,-3.2
30579,-3.2
30580,-3.4
30581,-3.9
30582,-4.2
30583,-4.9
30584,14.3
30585,-2.9
30586,-1.7
30587,-0.3
30588,0.8
30589,1.5
30590,2.5
30591,3.4
30592,3.6
30593,3.6
30594,2.8
30595,1.6
30596,0.3
30597,-0.2
30598,-0.9
30599,-1.3
30600,-2.3
30601,-2.8
30602,-2.7
30603,-3.1
30604,16.8
30605,16.6
30606,-2.8
30607,-2.2
30608,18.7
30609,2.5
30610,23.4
30611,4.4
30612,5.5
30613,5.8
30614,26.8
30615,8.7
30616,9.5
30617,9.8
30618,28.9
30619,8.2
30620,5.8
30621,4.8
30622,4.7
30623,4.6
30624,4.3
30625,3.3
30626,3.7
30627,3.3
30628,2.6
30629,2.3
30630,2.4
30631,2.8
30632,22.9
30633,5.7
30634,7.3
30635,8.5
30636,9.6
30637,9.6
30638,11.0
30639,31.1
30640,32.1
30641,12.8
30642,10.8
30643,9.7
30644,8.3
30645,8.5
30646,7.7
30647,6.8
30648,6.2
30649,6.0
30650,4.4
30651,4.8
30652,5.3
30653,5.0
30654,24.6
30655,4.8
30656,4.7
30657,5.0
30658,5.4
30659,5.8
30660,7.4
30661,8.8
30662,28.6
30663,9.5
30664,9.8
30665,29.2
30666,9.2
30667,7.9
30668,26.8
30669,7.3
30670,7.4
30671,25.5
30672,22.3
30673,2.9
30674,2.2
30675,1.5
30676,1.1
30677,1.1
30678,1.1
30679,0.3
30680,0.6
30681,20.9
30682,3.0
30683,23.2
30684,5.2
30685,5.9
30686,5.8
30687,6.0
30688,5.9
30689,4.4
30690,3.4
30691,2.0
30692,0.8
30693,0.2
30694,19.2
30695,-0.4
30696,-0.5
30697,-0.7
30698,17.8
30699,-1.8
30700,-2.4
30701,-2.7
30702,-3.5
30703,-4.5
30704,-4.7
30705,-4.3
30706,16.1
30707,-3.0
30708,-2.2
30709,-1.3
30710,0.0
30711,1.0
30712,21.6
30713,3.0
30714,3.3
30715,2.4
30716,0.6
30717,19.4
30718,0.2
30719,19.8
30720,-0.8
30721,-1.6
30722,18.6
30723,18.7
30724,-1.6
30725,-0.9
30726,-0.7
30727,-1.0
30728,2.1
30729,3.6
30730,3.5
30731,5.3
30732,6.4
30733,7.5
30734,7.8
30735,7.7
30736,8.3
30737,7.6
30738,26.2
30739,25.3
30740,24.6
30741,4.9
30742,5.0
30743,5.3
30744,5.8
30745,5.9
30746,5.6
30747,5.3
30748,5.0
30749,4.4
30750,4.2
30751,5.6
30752,7.3
30753,8.1
30754,8.7
30755,9.4
30756,30.9
30757,12.6
30758,11.4
30759,11.6
30760,11.5
30761,10.8
30762,30.2
30763,30.3
30764,8.1
30765,6.4
30766,6.8
30767,25.1
30768,6.4
30769,24.6
30770,5.3
30771,5.4
30772,4.5
30773,4.6
30774,5.0
30775,4.5
30776,6.3
30777,9.0
30778,29.9
30779,30.1
30780,11.7
30781,12.0
30782,12.7
30783,12.9
30784,13.2
30785,13.1
30786,12.4
30787,11.0
30788,8.9
30789,8.0
30790,8.1
30791,27.3
30792,8.2
30793,9.0
30794,8.4
30795,8.8
30796,8.7
30797,8.8
30798,8.2
30799,9.0
30800,10.6
30801,11.7
30802,12.1
30803,12.8
30804,13.9
30805,15.0
30806,34.9
30807,35.4
30808,16.4
30809,16.1
30810,15.7
30811,14.6
30812,12.8
30813,10.8
30814,29.4
30815,10.5
30816,29.8
30817,11.0
30818,29.9
30819,10.6
30820,10.5
30821,29.5
30822,28.9
30823,29.5
30824,12.9
30825,14.8
30826,35.1
30827,16.0
30828,15.2
30829,15.3
30830,14.9
30831,13.7
30832,11.6
30833,11.1
30834,8.9
30835,4.9
30836,23.6
30837,3.8
30838,3.9
30839,4.0
30840,3.5
30841,3.6
30842,22.6
30843,2.8
30844,2.7
30845,2.4
30846,2.4
30847,2.0
30848,2.3
30849,1.8
30850,1.9
30851,3.1
30852,4.6
30853,7.0
30854,8.4
30855,9.3
30856,9.9
30857,10.3
30858,10.3
30859,28.8
30860,7.3
30861,7.0
30862,6.5
30863,7.6
30864,28.0
30865,9.1
30866,8.6
30867,7.8
30868,6.7
30869,2.0
30870,1.2
30871,1.6
30872,1.9
30873,2.7
30874,3.3
30875,2.9
30876,2.1
30877,1.6
30878,2.4
30879,3.3
30880,23.2
30881,2.5
30882,20.0
30883,0.9
30884,-0.5
30885,-0.7
30886,-1.0
30887,-1.2
30888,-1.2
30889,-1.5
30890,-3.2
30891,-3.2
30892,-3.5
30893,15.4
30894,-4.1
30895,14.9
30896,-3.5
30897,16.5
30898,-1.9
30899,-1.0
30900,0.1
30901,19.5
30902,19.6
30903,-0.1
30904,0.0
30905,0.6
30906,0.1
30907,-0.5
30908,-2.0
30909,-2.8
30910,-3.5
30911,-4.1
30912,-4.1
30913,-4.0
30914,-3.8
30915,-3.7
30916,-4.2
30917,-4.2
30918,-3.7
30919,-3.4
30920,-1.3
30921,0.1
30922,0.5
30923,1.8
30924,2.1
30925,3.6
30926,23.9
30927,4.6
30928,3.8
30929,3.7
30930,3.2
30931,2.1
30932,0.6
30933,19.5
30934,0.4
30935,0.2
30936,-0.3
30937,18.3
30938,-1.6
30939,-1.8
30940,17.4
30941,17.5
30942,-2.0
30943,-2.7
30944,-2.5
30945,-2.2
30946,-2.0
30947,17.9
30948,-0.8
30949,19.5
30950,1.8
30951,22.4
30952,4.0
30953,4.4
30954,4.0
30955,3.5
30956,1.9
30957,1.1
30958,0.8
30959,0.4
30960,0.1
30961,-0.3
30962,-0.7
30963,18.4
30964,-1.7
30965,-1.8
30966,-1.4
30967,-1.2
30968,21.1
30969,3.5
30970,23.7
30971,24.8
30972,26.0
30973,7.1
30974,27.5
30975,9.2
30976,10.1
30977,10.3
30978,10.6
30979,9.8
30980,7.0
30981,6.5
30982,6.2
30983,6.9
30984,7.2
30985,7.5
30986,7.1
30987,6.8
30988,6.4
30989,6.2
30990,6.2
30991,25.1
30992,26.2
30993,8.1
30994,9.9
30995,11.4
30996,29.3
30997,9.3
30998,8.3
30999,7.4
31000,6.8
31001,5.6
31002,3.8
31003,4.2
31004,4.0
31005,3.6
31006,3.0
31007,2.4
31008,1.1
31009,0.9
31010,-0.2
31011,-0.9
31012,-1.3
31013,-1.7
31014,17.4
31015,17.3
31016,-1.9
31017,17.5
31018,18.5
31019,0.3
31020,2.1
31021,22.7
31022,4.8
31023,5.7
31024,25.5
31025,6.1
31026,5.3
31027,4.0
31028,1.9
31029,19.9
31030,-0.2
31031,18.2
31032,-1.7
31033,-1.5
31034,-1.8
31035,-1.8
31036,-1.7
31037,17.5
31038,-2.5
31039,-2.0
31040,19.1
31041,22.2
31042,24.4
31043,6.1
31044,6.8
31045,7.8
31046,10.4
31047,10.9
31048,11.5
31049,11.7
31050,11.4
31051,10.3
31052,8.8
31053,8.1
31054,8.3
31055,8.5
31056,8.4
31057,8.3
31058,8.0
31059,8.2
31060,8.2
31061,6.8
31062,5.4
31063,24.4
31064,7.2
31065,8.2
31066,8.4
31067,7.8
31068,6.9
31069,5.8
31070,3.7
31071,2.6
31072,1.1
31073,0.0
31074,-0.4
31075,18.7
31076,-0.9
31077,-1.2
31078,17.4
31079,-2.2
31080,17.7
31081,-3.0
31082,-2.1
31083,-2.4
31084,-2.8
31085,16.3
31086,16.1
31087,-3.4
31088,-3.6
31089,-3.6
31090,-3.9
31091,15.5
31092,-3.8
31093,-3.5
31094,-2.8
31095,-2.4
31096,-2.1
31097,-1.7
31098,-1.7
31099,-2.1
31100,17.2
31101,-2.0
31102,17.3
31103,16.9
31104,-3.1
31105,-3.8
31106,-4.2
31107,-4.9
31108,-5.0
31109,14.5
31110,-4.8
31111,-5.8
31112,-4.9
31113,-3.8
31114,-3.2
31115,-1.8
31116,-1.0
31117,0.0
31118,1.0
31119,1.6
31120,2.0
31121,2.5
31122,2.1
31123,20.4
31124,-0.7
31125,18.1
31126,17.6
31127,-1.5
31128,-2.0
31129,17.6
31130,-2.3
31131,-2.5
31132,16.3
31133,16.0
31134,-3.2
31135,-2.5
31136,-0.1
31137,0.8
31138,1.4
31139,1.9
31140,2.1
31141,3.1
31142,23.5
31143,4.8
31144,5.3
31145,25.2
